hotelid,roomamenities,roomtype 
64,"Free toiletries, Shower, Hand Towel, Bathroom, Ironing facilities, Video game console, Additional toilet, Air purifier, Free instant coffee, iPod docking station, Refrigerator, Shoeshine kit, Internet access – wireless, Kitchenware,",Studio
64,"Free toiletries, Shower, Hand Towel, Bathroom, Ironing facilities, Video game console, Additional toilet, Air purifier, Free instant coffee, iPod docking station, Refrigerator, Shoeshine kit, Internet access – wireless, Kitchenware,",Studio
64,"Free toiletries, Shower, Hand Towel, Bathroom, Ironing facilities, Video game console, Additional toilet, Air purifier, Free instant coffee, iPod docking station, Refrigerator, Shoeshine kit, Internet access – wireless, Kitchenware,",Studio
64,"Free toiletries, Shower, Hand Towel, Bathroom, Ironing facilities, Video game console, Additional toilet, Air purifier, Free instant coffee, iPod docking station, Refrigerator, Shoeshine kit, Internet access – wireless, Kitchenware,",Studio
64,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Dishwasher, Fire extinguisher, Fireplace, In-room tablet, Dart board, On-demand movies, Wardrobe or closet,",Double Room
64,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Dishwasher, Fire extinguisher, Fireplace, In-room tablet, Dart board, On-demand movies, Wardrobe or closet,",Double Room
64,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Dishwasher, Fire extinguisher, Fireplace, In-room tablet, Dart board, On-demand movies, Wardrobe or closet,",Double Room
64,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Dishwasher, Fire extinguisher, Fireplace, In-room tablet, Dart board, On-demand movies, Wardrobe or closet,",Double Room
64,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Dishwasher, Fire extinguisher, Fireplace, In-room tablet, Dart board, On-demand movies, Wardrobe or closet,",Double Room
64,"Free toiletries, Shower, Hand Towel, Bathroom, Video game console, On-demand movies, Whirlpool bathtub, Fan, Complimentary tea, Mirror, Desk, Mini bar, Toiletries,",Suite
64,"Free toiletries, Shower, Hand Towel, Bathroom, Video game console, On-demand movies, Whirlpool bathtub, Fan, Complimentary tea, Mirror, Desk, Mini bar, Toiletries,",Suite
64,"Free toiletries, Shower, Hand Towel, Bathroom, Video game console, On-demand movies, Whirlpool bathtub, Fan, Complimentary tea, Mirror, Desk, Mini bar, Toiletries,",Suite
64,"Free toiletries, Shower, Hand Towel, Bathroom, Video game console, On-demand movies, Whirlpool bathtub, Fan, Complimentary tea, Mirror, Desk, Mini bar, Toiletries,",Suite
64,"Free toiletries, Shower, Hand Towel, Bathroom, Video game console, On-demand movies, Whirlpool bathtub, Fan, Complimentary tea, Mirror, Desk, Mini bar, Toiletries,",Suite
65,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wi-Fi [charges apply], Laptop safe box, Video game console, Humidifier, Slippers,",King Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wi-Fi [charges apply], Laptop safe box, Video game console, Humidifier, Slippers,",King Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wi-Fi [charges apply], Laptop safe box, Video game console, Humidifier, Slippers,",King Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wi-Fi [charges apply], Laptop safe box, Video game console, Humidifier, Slippers,",King Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Microwave, Wi-Fi [charges apply], Laptop safe box, Video game console, Humidifier, Slippers,",King Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Daily newspaper, Free instant coffee, Fire extinguisher, Closet, Heating,",Queen Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Daily newspaper, Free instant coffee, Fire extinguisher, Closet, Heating,",Queen Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Daily newspaper, Free instant coffee, Fire extinguisher, Closet, Heating,",Queen Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Daily newspaper, Free instant coffee, Fire extinguisher, Closet, Heating,",Queen Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Kitchenware, Daily newspaper, Free instant coffee, Fire extinguisher, Closet, Heating,",Queen Bed Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Scale, Fireplace, Mosquito net, Shoeshine kit, Sofa, DVD/CD player, Hot tub, Interconnecting room(s) available,",Triple Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Scale, Fireplace, Mosquito net, Shoeshine kit, Sofa, DVD/CD player, Hot tub, Interconnecting room(s) available,",Triple Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Scale, Fireplace, Mosquito net, Shoeshine kit, Sofa, DVD/CD player, Hot tub, Interconnecting room(s) available,",Triple Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Scale, Fireplace, Mosquito net, Shoeshine kit, Sofa, DVD/CD player, Hot tub, Interconnecting room(s) available,",Triple Room
65,"Free toiletries, Shower, Hand Towel, Bathroom, Free Wi-Fi in all rooms!, Scale, Fireplace, Mosquito net, Shoeshine kit, Sofa, DVD/CD player, Hot tub, Interconnecting room(s) available,",Triple Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Additional bathroom, TV, DVD/CD player, Dressing room, Washing machine, Separate dining area, Fire extinguisher, Closet, Laptop safe box, Free welcome drink,",King Bed Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Additional bathroom, TV, DVD/CD player, Dressing room, Washing machine, Separate dining area, Fire extinguisher, Closet, Laptop safe box, Free welcome drink,",King Bed Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Additional bathroom, TV, DVD/CD player, Dressing room, Washing machine, Separate dining area, Fire extinguisher, Closet, Laptop safe box, Free welcome drink,",King Bed Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Additional bathroom, TV, DVD/CD player, Dressing room, Washing machine, Separate dining area, Fire extinguisher, Closet, Laptop safe box, Free welcome drink,",King Bed Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Additional bathroom, TV, DVD/CD player, Dressing room, Washing machine, Separate dining area, Fire extinguisher, Closet, Laptop safe box, Free welcome drink,",King Bed Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, LCD / LED Television with Satellite Channels, Desk, Mirror, Slippers, Daily housekeeping, Carpeting, Mini bar,",Apartments
66,"Free toiletries, Shower, Hand Towel, Bathroom, LCD / LED Television with Satellite Channels, Desk, Mirror, Slippers, Daily housekeeping, Carpeting, Mini bar,",Apartments
66,"Free toiletries, Shower, Hand Towel, Bathroom, LCD / LED Television with Satellite Channels, Desk, Mirror, Slippers, Daily housekeeping, Carpeting, Mini bar,",Apartments
66,"Free toiletries, Shower, Hand Towel, Bathroom, LCD / LED Television with Satellite Channels, Desk, Mirror, Slippers, Daily housekeeping, Carpeting, Mini bar,",Apartments
66,"Free toiletries, Shower, Hand Towel, Bathroom, LCD / LED Television with Satellite Channels, Desk, Mirror, Slippers, Daily housekeeping, Carpeting, Mini bar,",Apartments
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Heating, Mosquito net, Kitchen, On-demand movies, Extra long bed, Blackout curtains, Additional toilet, Full kitchen, Separate dining area,",Duplex Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Clothes rack, On-demand movies, LCD / LED Television with Satellite Channels, Fan, Laptop safe box, Additional bathroom, Additional toilet, Video game console, Satellite/cable channels,",Twin Double Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Clothes rack, On-demand movies, LCD / LED Television with Satellite Channels, Fan, Laptop safe box, Additional bathroom, Additional toilet, Video game console, Satellite/cable channels,",Twin Double Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Clothes rack, On-demand movies, LCD / LED Television with Satellite Channels, Fan, Laptop safe box, Additional bathroom, Additional toilet, Video game console, Satellite/cable channels,",Twin Double Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Clothes rack, On-demand movies, LCD / LED Television with Satellite Channels, Fan, Laptop safe box, Additional bathroom, Additional toilet, Video game console, Satellite/cable channels,",Twin Double Room
66,"Free toiletries, Shower, Hand Towel, Bathroom, Clothes rack, On-demand movies, LCD / LED Television with Satellite Channels, Fan, Laptop safe box, Additional bathroom, Additional toilet, Video game console, Satellite/cable channels,",Twin Double Room
67,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, LCD / LED Television with Satellite Channels, Humidifier, In-room safe box, Wi-Fi [charges apply], Wooden/parqueted flooring,",Lanai
67,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, LCD / LED Television with Satellite Channels, Humidifier, In-room safe box, Wi-Fi [charges apply], Wooden/parqueted flooring,",Lanai
67,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, LCD / LED Television with Satellite Channels, Humidifier, In-room safe box, Wi-Fi [charges apply], Wooden/parqueted flooring,",Lanai
67,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, LCD / LED Television with Satellite Channels, Humidifier, In-room safe box, Wi-Fi [charges apply], Wooden/parqueted flooring,",Lanai
67,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, LCD / LED Television with Satellite Channels, Humidifier, In-room safe box, Wi-Fi [charges apply], Wooden/parqueted flooring,",Lanai
67,"Free toiletries, Shower, Hand Towel, Bathroom, Sewing kit, Ironing facilities, Free bottled water, Kitchenware, Complimentary tea, Wi-Fi in public areas, Fan, High chair, Full kitchen,",Triple Room
67,"Free toiletries, Shower, Hand Towel, Bathroom, Sewing kit, Ironing facilities, Free bottled water, Kitchenware, Complimentary tea, Wi-Fi in public areas, Fan, High chair, Full kitchen,",Triple Room
67,"Free toiletries, Shower, Hand Towel, Bathroom, Sewing kit, Ironing facilities, Free bottled water, Kitchenware, Complimentary tea, Wi-Fi in public areas, Fan, High chair, Full kitchen,",Triple Room
67,"Free toiletries, Shower, Hand Towel, Bathroom, Sewing kit, Ironing facilities, Free bottled water, Kitchenware, Complimentary tea, Wi-Fi in public areas, Fan, High chair, Full kitchen,",Triple Room
67,"Free toiletries, Shower, Hand Towel, Bathroom, Sewing kit, Ironing facilities, Free bottled water, Kitchenware, Complimentary tea, Wi-Fi in public areas, Fan, High chair, Full kitchen,",Triple Room
67,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Additional toilet, Air purifier, Separate dining area, Satellite/cable channels, Seating area, LCD / LED Television with Satellite Channels, Wi-Fi in public areas,",Suite
67,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Additional toilet, Air purifier, Separate dining area, Satellite/cable channels, Seating area, LCD / LED Television with Satellite Channels, Wi-Fi in public areas,",Suite
67,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Additional toilet, Air purifier, Separate dining area, Satellite/cable channels, Seating area, LCD / LED Television with Satellite Channels, Wi-Fi in public areas,",Suite
67,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Additional toilet, Air purifier, Separate dining area, Satellite/cable channels, Seating area, LCD / LED Television with Satellite Channels, Wi-Fi in public areas,",Suite
67,"Free toiletries, Shower, Hand Towel, Bathroom, On-demand movies, Additional toilet, Air purifier, Separate dining area, Satellite/cable channels, Seating area, LCD / LED Television with Satellite Channels, Wi-Fi in public areas,",Suite
68,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wake-up service, Whirlpool bathtub, Seating area, Additional bathroom, Full kitchen, Clothes rack, Hair dryer, Cleaning products, Daily housekeeping,",Triple Room
68,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wake-up service, Whirlpool bathtub, Seating area, Additional bathroom, Full kitchen, Clothes rack, Hair dryer, Cleaning products, Daily housekeeping,",Triple Room
68,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wake-up service, Whirlpool bathtub, Seating area, Additional bathroom, Full kitchen, Clothes rack, Hair dryer, Cleaning products, Daily housekeeping,",Triple Room
68,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wake-up service, Whirlpool bathtub, Seating area, Additional bathroom, Full kitchen, Clothes rack, Hair dryer, Cleaning products, Daily housekeeping,",Triple Room
68,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wake-up service, Whirlpool bathtub, Seating area, Additional bathroom, Full kitchen, Clothes rack, Hair dryer, Cleaning products, Daily housekeeping,",Triple Room
68,"Free toiletries, Shower, Hand Towel, Bathroom, In-room tablet, Clothes dryer, Full kitchen, Mosquito net, Coffee/tea maker, Desk,",Hollywood Twin Room
68,"Free toiletries, Shower, Hand Towel, Bathroom, In-room tablet, Clothes dryer, Full kitchen, Mosquito net, Coffee/tea maker, Desk,",Hollywood Twin Room
68,"Free toiletries, Shower, Hand Towel, Bathroom, In-room tablet, Clothes dryer, Full kitchen, Mosquito net, Coffee/tea maker, Desk,",Hollywood Twin Room
